incident_id,created_datetime,product,issue_category,issue_description,severity,assigned_team,resolution_time_hrs,reopened_count,sla_breached,day_of_week,hour_of_day,is_weekend,description_length
1af8ed9c-2800-4d74-96c2-f14f43fbb5c0,2025-02-08 12:11:32,TimeBill Plus,Configuration,wrong configuration,S3,L1 Support,5.1,2,0,Saturday,12,1,19
abc77eae-61aa-4d0a-a884-8a4b0383f4f7,2025-06-04 07:09:15,Time Attend Plus,Performance,slow loading,S1,L2 Support,10.9,0,0,Wednesday,7,0,12
30744eb3-5ee6-4113-9212-7661dba4d2c3,2025-09-08 21:23:47,TimeBill Plus,Configuration,setup issue,S1,L2 Support,17.9,0,0,Monday,21,0,11
16cb8a65-257f-4e94-9f73-89b21e2a6a3d,2025-10-15 13:57:09,Expense Plus,Access Issue,password reset,S1,L3 Support,9.0,0,0,Wednesday,13,0,14
e1133178-fd04-448e-a1cf-02e8dc3038d3,2025-08-15 10:24:16,Expense Plus,Configuration,wrong configuration,S4,L1 Support,4.0,3,1,Friday,10,0,19
92df9f22-5cd1-4e6f-a7ba-d334300da1e5,2025-08-12 12:50:27,Time Attend Plus,Performance,system lag,S1,L2 Support,1.3,0,0,Tuesday,12,0,10
e5767796-f22c-428c-80b6-ba58c046b685,2025-07-12 07:02:27,Time Attend Plus,Error,application crash,S3,L3 Support,7.8,2,0,Saturday,7,1,17
e912f327-1409-45e6-ac5b-c0640366de0b,2025-09-04 10:26:26,TimeBill Plus,Configuration,setup issue,S1,L3 Support,20.0,1,0,Thursday,10,0,11
f5832bd1-0ce4-482c-973c-1d8b5beb4993,2025-07-24 22:06:11,Time Attend Plus,Performance,timeout error,S1,L1 Support,23.5,0,0,Thursday,22,0,13
23c5e853-1601-4b2e-adc2-fbcb1a36b358,2025-10-01 22:24:31,TimeBill Plus,Access Issue,login failed,S2,L1 Support,20.3,1,0,Wednesday,22,0,12
81738c47-ff98-4d74-89e9-5ca84941a53c,2025-03-29 21:50:37,Time Off Plus,Configuration,wrong configuration,S1,L1 Support,25.6,0,0,Saturday,21,1,19
85158dc3-8925-4a24-be64-5d35e26ad727,2025-08-30 06:55:11,TimeBill Plus,Configuration,setup issue,S1,L2 Support,8.1,0,0,Saturday,6,1,11
e31820b5-0b2a-4b9b-93bb-99decebef353,2025-09-12 23:16:03,PSA,Error,page not loading,S1,L2 Support,13.8,0,0,Friday,23,0,16
6f67900c-386e-4e01-b440-ec2676ecd3e9,2025-12-04 19:22:02,Time Attend Plus,How To,need guidance,S1,L3 Support,12.2,0,0,Thursday,19,0,13
bbf201e8-75c1-4e72-85b3-b32d3f32f3bd,2025-04-16 23:24:26,Time Attend Plus,Access Issue,access denied,S3,L3 Support,1.8,1,1,Wednesday,23,0,13
dc48d9d2-d14a-45c5-9d8a-74cd8c6b7e97,2025-04-22 20:21:33,PSA,Performance,slow loading,S1,L3 Support,5.8,1,0,Tuesday,20,0,12
83df8bb1-e371-400c-afa2-9974542c5ccf,2025-12-13 08:49:12,PSA,Access Issue,login failed,S2,L3 Support,4.7,1,0,Saturday,8,1,12
2dd021d8-a4d6-4267-8b10-75bc1b7be146,2025-11-04 04:10:03,Time Off Plus,Error,unknown error,S3,L1 Support,23.6,1,1,Tuesday,4,0,13
15472f9a-8bb3-4d93-bee6-0a7ef7909946,2025-09-06 10:55:25,PSA,Performance,slow loading,S3,L1 Support,12.3,2,0,Saturday,10,1,12
a0eca657-1643-41e4-9275-b30872a94f7a,2025-03-25 12:53:26,PSA,How To,need guidance,S1,L2 Support,4.4,0,0,Tuesday,12,0,13
a5ef4689-8581-4b67-9558-d9f6490b65f4,2025-09-15 12:07:02,TimeBill Plus,Performance,slow loading,S1,L1 Support,3.6,1,0,Monday,12,0,12
2b570855-32e6-48ce-a495-fbd68d287f1e,2025-11-05 04:57:35,Time Off Plus,Error,unknown error,S3,L2 Support,19.0,2,0,Wednesday,4,0,13
61b09b90-ee13-4659-9d56-e7a920e2e9c6,2025-04-27 22:16:44,Time Off Plus,Configuration,setup issue,S3,L1 Support,1.8,2,0,Sunday,22,1,11
7a7f182d-4fed-418f-9552-e4626cfb39d8,2025-06-19 23:18:57,TimeBill Plus,How To,usage question,S1,L3 Support,1.1,0,0,Thursday,23,0,14
2526810e-eae3-443f-8a72-90ea9b52d420,2025-10-19 22:15:10,TimeBill Plus,Configuration,wrong configuration,S1,L3 Support,5.4,0,0,Sunday,22,1,19
9771c3b3-6528-4d46-b3cd-e601642120b4,2025-05-28 11:53:32,PSA,Performance,system lag,S1,L1 Support,1.9,0,0,Wednesday,11,0,10
4bc32835-d189-40b2-ae85-59fbcb06c6e7,2025-05-02 04:37:17,Time Off Plus,How To,how to configure,S2,L1 Support,11.8,0,1,Friday,4,0,16
f4075036-032b-41dc-b237-c7e6b359715f,2025-12-20 05:03:07,PSA,Error,page not loading,S1,L3 Support,11.0,0,0,Saturday,5,1,16
6a597c3a-6cc3-4213-a4d9-6c1d257dcc7d,2025-08-03 16:30:11,Time Off Plus,How To,need guidance,S1,L1 Support,13.1,0,0,Sunday,16,1,13
f14344dc-22b2-48f7-9591-e48d8772f86a,2025-10-01 20:20:16,Time Off Plus,Access Issue,password reset,S2,L1 Support,10.9,1,1,Wednesday,20,0,14
ddb90ccd-59db-4a4a-b41f-1035065137bb,2025-02-09 08:27:01,Expense Plus,Access Issue,password reset,S1,L3 Support,10.2,0,0,Sunday,8,1,14
42dfe8b8-1e49-46eb-b1ca-416ebf3ff648,2025-04-29 15:47:06,PSA,Configuration,integration failed,S1,L1 Support,7.9,1,0,Tuesday,15,0,18
f8129ed5-0825-4f3b-b19f-64496619896d,2025-11-12 17:16:00,Expense Plus,Error,page not loading,S1,L3 Support,6.3,1,0,Wednesday,17,0,16
b5bba8a7-29da-43d6-8b1f-ca23ccde86c0,2025-03-30 10:17:33,Expense Plus,Configuration,integration failed,S2,L1 Support,34.2,0,1,Sunday,10,1,18
c76bc6f1-a867-43ce-a2ba-c319489cb05c,2025-09-11 14:28:05,TimeBill Plus,Configuration,integration failed,S1,L1 Support,16.7,0,1,Thursday,14,0,18
50939bf7-184d-4169-be85-ffee4be6cdd4,2025-09-29 09:15:17,TimeBill Plus,Error,application crash,S1,L2 Support,2.1,1,0,Monday,9,0,17
4046a089-274b-4b03-9bcc-0426f5aa4149,2025-04-28 09:59:43,Expense Plus,Error,unknown error,S1,L2 Support,5.3,0,0,Monday,9,0,13
ab524bf7-dd7a-4440-ad2f-2c6ff1c2b9f8,2025-04-09 14:46:50,Time Off Plus,Configuration,wrong configuration,S1,L3 Support,5.9,0,0,Wednesday,14,0,19
775112a9-6901-4e58-90bd-37986db14713,2025-06-02 20:14:44,PSA,Configuration,setup issue,S2,L3 Support,15.5,2,0,Monday,20,0,11
dc648a97-55c4-4edc-948d-a9d6407fe297,2025-02-12 18:37:28,PSA,Error,unknown error,S1,L3 Support,3.3,0,0,Wednesday,18,0,13
4fc658d3-28fa-4d2f-9183-48442fba9db1,2025-09-27 06:39:24,PSA,Error,unknown error,S1,L1 Support,5.3,0,0,Saturday,6,1,13
7e8ae783-f28e-435c-9c11-80522518c16f,2025-12-11 11:30:38,Expense Plus,Configuration,wrong configuration,S1,L1 Support,9.1,0,0,Thursday,11,0,19
99699aba-80f3-4e09-91c9-3bd2e431e345,2025-11-13 20:57:54,Time Attend Plus,Access Issue,password reset,S1,L3 Support,3.8,0,0,Thursday,20,0,14
6a9e25e2-4ff4-4f9e-b0c6-a1a7947d2275,2025-01-20 09:30:33,TimeBill Plus,Error,application crash,S1,L3 Support,2.8,0,0,Monday,9,0,17
48a54995-448a-41ff-9548-4bd9439c7266,2025-07-07 04:10:20,Time Off Plus,Error,application crash,S2,L1 Support,4.1,1,0,Monday,4,0,17
be1525b6-6295-40c6-a265-a2ac4f19f16e,2025-12-08 21:49:54,Time Off Plus,Performance,timeout error,S1,L1 Support,12.7,1,0,Monday,21,0,13
f9d2f718-e017-4303-8e5e-0f6c35fa2725,2025-03-07 03:05:51,Time Attend Plus,How To,how to configure,S2,L3 Support,3.5,0,1,Friday,3,0,16
0b45dec9-5690-4359-b47d-36af3303f845,2025-05-09 16:02:13,TimeBill Plus,Error,application crash,S1,L3 Support,10.5,0,0,Friday,16,0,17
d6845868-fa21-4c6d-ae63-e5669688c24b,2025-12-19 00:54:58,Time Off Plus,Error,page not loading,S3,L2 Support,1.5,2,0,Friday,0,0,16
faadea73-19da-4e83-b34a-19b7eef4096c,2025-07-22 09:05:06,Expense Plus,Access Issue,password reset,S1,L3 Support,9.4,1,0,Tuesday,9,0,14
439b348b-4ce4-41bd-9e07-587fc2364236,2025-09-08 16:20:56,TimeBill Plus,Configuration,setup issue,S1,L3 Support,5.4,0,0,Monday,16,0,11
22886d40-9516-4cfc-9739-2f11263b7432,2025-12-12 02:47:51,Expense Plus,Configuration,wrong configuration,S1,L2 Support,7.1,0,0,Friday,2,0,19
7e9d7552-5b21-4aa2-9462-57a218a22fef,2025-09-22 11:09:49,PSA,Configuration,wrong configuration,S1,L2 Support,11.0,0,0,Monday,11,0,19
0bcfc872-e7e4-451b-ab6a-53c89feeea99,2025-03-05 06:53:11,Time Off Plus,Performance,timeout error,S1,L1 Support,37.9,0,1,Wednesday,6,0,13
1d0139f6-ad3c-4226-b490-708b775171e6,2025-11-19 14:53:52,Time Attend Plus,Access Issue,login failed,S1,L2 Support,1.0,0,0,Wednesday,14,0,12
51b2348e-4099-48a2-b571-286c7f45f3b1,2025-12-23 18:58:55,TimeBill Plus,Access Issue,login failed,S1,L2 Support,7.3,0,0,Tuesday,18,0,12
a5ec45b7-815f-4016-a6db-af54fa6e3fe7,2025-04-04 02:25:45,Time Off Plus,Configuration,integration failed,S2,L3 Support,12.8,1,0,Friday,2,0,18
357f92c4-fed7-4e95-be1e-d55a75b0b39d,2025-05-18 07:16:12,Expense Plus,Configuration,integration failed,S1,L3 Support,9.5,0,0,Sunday,7,1,18
cd7a0beb-281e-4918-af95-5d022813813a,2025-05-09 11:03:46,Time Attend Plus,Error,page not loading,S1,L3 Support,10.0,0,1,Friday,11,0,16
c1fbfec9-1199-4228-a77a-0335920477a1,2025-02-25 19:50:56,TimeBill Plus,Performance,system lag,S1,L3 Support,13.3,1,0,Tuesday,19,0,10
922a59fc-546b-478a-8200-d21fab4bf43a,2025-09-01 01:16:12,TimeBill Plus,Access Issue,password reset,S2,L2 Support,17.7,0,1,Monday,1,0,14
9ccb765d-fc02-42d7-bcb4-59f53154510a,2025-08-31 05:12:37,TimeBill Plus,Access Issue,access denied,S1,L1 Support,4.7,0,0,Sunday,5,1,13
a44e0026-3e40-4434-a6f4-8927b0e92d4d,2026-01-04 10:12:05,Time Attend Plus,How To,need guidance,S2,L1 Support,12.0,0,1,Sunday,10,1,13
26015c41-e350-4710-888d-2321d63df937,2025-07-24 12:57:04,PSA,Error,page not loading,S1,L2 Support,14.4,0,0,Thursday,12,0,16
e5de421b-c425-4bb4-ab99-4d0fc2936459,2025-01-10 09:00:16,Expense Plus,Access Issue,access denied,S2,L3 Support,15.7,1,1,Friday,9,0,13
ed5a2ed4-1c7a-4d3a-8e2d-53e97757e066,2025-02-11 22:13:34,TimeBill Plus,Error,page not loading,S1,L1 Support,30.5,0,0,Tuesday,22,0,16
b4cf8d7d-e3c7-4e18-a692-30f4d447cd10,2025-07-15 10:25:06,PSA,Configuration,integration failed,S1,L1 Support,12.6,0,0,Tuesday,10,0,18
b4b70e77-4d4a-491a-9af2-ba8096c89df1,2025-02-19 16:12:04,Time Off Plus,Performance,timeout error,S3,L2 Support,24.3,2,1,Wednesday,16,0,13
4fd6bc0f-07c4-4f08-9936-729901c443f1,2025-02-27 06:42:05,TimeBill Plus,Error,unknown error,S3,L2 Support,21.2,2,1,Thursday,6,0,13
77e2e7d5-d6ec-4c44-bd1f-7bf4c7391c2b,2025-02-21 20:12:58,Time Off Plus,Performance,timeout error,S1,L3 Support,30.1,0,1,Friday,20,0,13
9d6e6175-e15c-43e4-985c-de1a0f903e73,2025-03-28 19:58:29,Time Off Plus,Access Issue,login failed,S1,L1 Support,10.9,0,0,Friday,19,0,12
8d1597e0-7468-44e3-83a8-6e2a92809a04,2025-12-26 22:40:31,Expense Plus,Access Issue,password reset,S3,L3 Support,16.9,1,1,Friday,22,0,14
ccb22693-0648-48ae-8864-d971020c6299,2025-11-04 17:36:28,TimeBill Plus,How To,how to configure,S2,L1 Support,7.9,1,1,Tuesday,17,0,16
e6c4838e-f662-4220-825a-97c0d036ceca,2025-07-07 14:12:54,Expense Plus,Error,page not loading,S1,L1 Support,2.6,0,0,Monday,14,0,16
8a3b46ad-2a63-4d3b-a986-084322a1bbf7,2025-04-17 12:30:14,Time Attend Plus,Access Issue,access denied,S1,L3 Support,5.6,0,0,Thursday,12,0,13
44748289-fd2d-4828-8a4e-204db2a4117a,2025-10-31 06:03:46,Time Attend Plus,Performance,timeout error,S1,L1 Support,22.2,0,1,Friday,6,0,13
e3bd5154-e0a9-414b-bc78-70689c0a1644,2025-08-08 22:09:01,Time Off Plus,How To,how to configure,S1,L2 Support,10.4,0,0,Friday,22,0,16
92e63da7-b950-47d5-b235-e7dfb3d95c57,2025-04-03 13:58:08,TimeBill Plus,Access Issue,login failed,S1,L1 Support,8.5,0,1,Thursday,13,0,12
4d6422fa-1603-45ae-ada2-6462b94bfb97,2025-06-11 22:46:21,TimeBill Plus,Performance,slow loading,S1,L1 Support,1.7,0,0,Wednesday,22,0,12
1f9c38b2-3dc3-4dc1-82e9-1fd8cb6fd91c,2025-03-31 11:38:21,PSA,Configuration,integration failed,S2,L2 Support,11.3,2,0,Monday,11,0,18
63f2145c-2023-46b3-92ca-71e6ebd45024,2025-01-29 09:57:41,Time Attend Plus,How To,usage question,S3,L1 Support,3.7,2,1,Wednesday,9,0,14
7838ee98-4950-4d65-b3ce-eb0086aa47a5,2025-04-23 19:22:33,Expense Plus,Configuration,wrong configuration,S1,L2 Support,7.7,0,0,Wednesday,19,0,19
b48c47b5-55cc-45e8-8e78-24fb3adca824,2025-10-10 01:38:12,Expense Plus,Access Issue,password reset,S1,L2 Support,4.5,0,0,Friday,1,0,14
f32f096d-c9b2-4f4b-b6fc-857d3888c5a1,2025-01-23 08:51:40,Time Off Plus,Performance,slow loading,S1,L1 Support,15.8,0,0,Thursday,8,0,12
086b58cf-d077-4dbc-b016-53bd08c96170,2025-05-27 00:11:30,Time Off Plus,Error,page not loading,S3,L3 Support,7.3,1,1,Tuesday,0,0,16
445ad039-c0be-4bf2-a5f0-5041d562df26,2025-03-22 10:47:20,Time Off Plus,Performance,timeout error,S2,L3 Support,17.7,0,1,Saturday,10,1,13
2b158584-37e2-4d42-8bbd-3f90214223dc,2025-07-24 01:02:12,TimeBill Plus,Configuration,integration failed,S1,L3 Support,4.5,0,0,Thursday,1,0,18
59cce8f7-b867-4492-8425-bc539f6846ef,2025-10-10 09:15:29,Time Off Plus,Error,application crash,S3,L3 Support,22.1,2,1,Friday,9,0,17
c66d476f-fe71-4792-8bf1-a57ab27579a8,2025-02-14 14:17:40,Time Attend Plus,Configuration,setup issue,S2,L1 Support,1.0,2,0,Friday,14,0,11
3dedb690-99e6-4405-8f34-d0c948e9aa74,2025-05-25 15:34:38,Expense Plus,How To,how to configure,S3,L1 Support,4.0,1,1,Sunday,15,1,16
88587b88-5a4a-434c-a479-abb5b50b01d1,2025-02-24 15:25:33,Expense Plus,Configuration,integration failed,S1,L2 Support,9.0,0,0,Monday,15,0,18
240809fa-360e-46b7-bd3c-866b51d736ce,2025-08-18 14:55:05,PSA,Access Issue,login failed,S1,L3 Support,6.9,0,1,Monday,14,0,12
ade76532-9938-467b-a2ce-1c31eaa6a764,2025-07-17 00:56:50,Time Attend Plus,Error,page not loading,S1,L3 Support,14.9,0,0,Thursday,0,0,16
f04dc111-7736-426c-910b-5ac734a2ccb5,2025-03-30 21:46:48,PSA,Access Issue,password reset,S2,L2 Support,18.8,0,1,Sunday,21,1,14
bb236b2b-f23c-4a0b-9ce0-0a81015336f9,2025-09-10 02:47:06,PSA,Error,page not loading,S2,L3 Support,9.2,1,0,Wednesday,2,0,16
5314ce8a-1339-41de-b404-e8b954f3474d,2025-12-22 09:14:16,Time Off Plus,Error,application crash,S1,L2 Support,12.5,0,1,Monday,9,0,17
1ba964a4-f22e-4cd6-bb51-67e2bfcabe33,2025-02-06 12:25:59,Expense Plus,Error,application crash,S1,L1 Support,10.6,0,0,Thursday,12,0,17
440b6b53-ea38-49ed-b88b-1622839546c8,2025-03-30 17:30:20,PSA,Performance,timeout error,S1,L1 Support,12.8,0,0,Sunday,17,1,13
d83463dd-8cf1-415e-a047-b9cb64421caf,2025-12-05 21:30:57,Expense Plus,Configuration,integration failed,S1,L3 Support,11.0,1,0,Friday,21,0,18
58930925-3ce6-47ef-841f-2abcbce66820,2025-08-23 11:07:30,Expense Plus,Performance,slow loading,S3,L3 Support,17.8,1,1,Saturday,11,1,12
32061d72-cef4-4963-821b-d36890980b78,2025-08-31 09:52:12,Time Attend Plus,How To,need guidance,S1,L2 Support,14.0,0,0,Sunday,9,1,13
83d30964-5411-4d40-abb4-db7b92237e95,2025-03-03 18:41:17,PSA,Performance,timeout error,S1,L1 Support,8.5,0,1,Monday,18,0,13
bc60a4d0-0c1a-42c1-b0bc-9f3fb4cae275,2025-07-28 08:47:14,Time Off Plus,Error,unknown error,S1,L1 Support,30.1,0,0,Monday,8,0,13
9eb2582c-4e61-4b19-9cbd-1b862a67ee93,2025-07-28 13:05:56,PSA,Performance,slow loading,S1,L2 Support,7.8,1,0,Monday,13,0,12
04b01a4f-d34e-4fdb-8bbf-8dc024cc8912,2025-11-21 18:45:06,PSA,How To,need guidance,S1,L1 Support,4.3,0,1,Friday,18,0,13
9f88608a-6fc4-4f72-9b12-20b4133409cc,2025-08-30 10:50:32,PSA,Access Issue,login failed,S1,L1 Support,8.9,0,0,Saturday,10,1,12
137139f8-7696-48e8-889e-b92d39bd9cb5,2025-07-16 02:03:41,TimeBill Plus,Access Issue,login failed,S2,L1 Support,5.3,1,0,Wednesday,2,0,12
cfd42164-3137-4f9a-a168-46207e7e1b48,2025-03-09 13:10:35,PSA,How To,how to configure,S2,L1 Support,3.4,0,1,Sunday,13,1,16
90fe6f71-0073-4e7a-a2cb-406ebcc8df94,2025-01-11 09:24:23,Time Attend Plus,Performance,system lag,S2,L3 Support,11.1,1,0,Saturday,9,1,10
6f079897-8bae-46fc-94c6-e7784b18873e,2025-07-18 13:24:42,PSA,Access Issue,password reset,S1,L3 Support,18.8,1,0,Friday,13,0,14
f4cabcea-8abf-4dc5-8ae0-db09b553e5e1,2025-11-17 23:43:57,Expense Plus,Performance,timeout error,S1,L2 Support,15.3,0,0,Monday,23,0,13
0f9fdb3f-5d39-40b6-bbdb-e112520085fc,2025-05-09 09:37:20,Expense Plus,Access Issue,access denied,S1,L2 Support,1.8,1,0,Friday,9,0,13
97222af3-84d8-495b-b516-5e39fa481f92,2025-01-14 09:45:31,Time Attend Plus,Error,page not loading,S1,L2 Support,12.1,0,0,Tuesday,9,0,16
c27b7681-4654-4c5d-86a1-d1a9776827ef,2025-12-16 07:37:07,Time Off Plus,How To,usage question,S1,L3 Support,7.3,0,0,Tuesday,7,0,14
e422faab-958e-4737-8d5a-a01c3320fa33,2025-08-19 05:03:33,Expense Plus,How To,usage question,S1,L2 Support,10.7,0,0,Tuesday,5,0,14
aa878df2-6334-4387-950e-a4bcd6c85a17,2025-12-28 19:09:57,PSA,Configuration,integration failed,S2,L1 Support,23.9,0,1,Sunday,19,1,18
6b1ef17c-fa4a-47c7-94fd-c4073fb5dab7,2025-09-10 06:44:30,Time Attend Plus,Error,application crash,S1,L3 Support,4.9,0,0,Wednesday,6,0,17
bd7833f4-5471-4f15-8191-1eae4c4dbf0c,2025-08-14 05:28:24,Time Off Plus,Error,page not loading,S1,L2 Support,13.4,0,0,Thursday,5,0,16
a166e239-bee3-4687-ba91-efb9bcab1c70,2025-04-02 19:18:47,Time Attend Plus,How To,usage question,S1,L1 Support,4.8,1,0,Wednesday,19,0,14
aa08a52f-4d43-45ff-afd1-e00c3756184c,2025-10-30 09:19:24,TimeBill Plus,How To,usage question,S1,L1 Support,25.8,1,0,Thursday,9,0,14
f58d12b5-21d8-4942-9517-9fae2caa01f6,2025-08-30 14:08:09,PSA,Access Issue,access denied,S1,L2 Support,6.6,0,0,Saturday,14,1,13
daab387b-0c66-42f8-8b0b-0e0ead4b6a74,2025-09-16 21:49:46,Expense Plus,Error,page not loading,S1,L1 Support,9.4,0,1,Tuesday,21,0,16
055d8fd0-8d55-4148-9217-16494c3cbe89,2025-02-15 22:16:50,Time Attend Plus,Access Issue,login failed,S1,L1 Support,6.7,0,0,Saturday,22,1,12
934fc8c7-3369-4bc3-9a28-9c524d250615,2025-02-16 22:24:13,PSA,Performance,slow loading,S1,L3 Support,4.2,0,0,Sunday,22,1,12
562ed942-19d1-4b91-85e1-d37ce5523cb4,2025-05-22 09:50:21,Expense Plus,Performance,timeout error,S1,L1 Support,13.1,1,0,Thursday,9,0,13
c8faa9fa-d249-43e7-879b-d76fe568169b,2025-10-30 12:46:47,Expense Plus,Access Issue,password reset,S1,L1 Support,4.2,0,0,Thursday,12,0,14
d496c295-f4f8-43c4-b202-6506e9bb63cf,2025-02-14 09:39:29,Time Attend Plus,Access Issue,password reset,S1,L3 Support,2.1,0,0,Friday,9,0,14
a5952379-81da-4b8e-8cc5-6227a4908927,2025-12-31 17:29:49,PSA,How To,how to configure,S1,L2 Support,31.2,0,1,Wednesday,17,0,16
ff64af74-11ae-44e9-94a1-d1e25aa13119,2025-06-25 09:41:06,TimeBill Plus,Access Issue,password reset,S1,L1 Support,17.9,0,0,Wednesday,9,0,14
5e0c0e69-b506-4957-9e9b-de7d17a80c18,2025-11-11 15:25:41,Time Off Plus,Configuration,wrong configuration,S1,L2 Support,3.5,0,0,Tuesday,15,0,19
6c4a4311-0da6-4f93-acd8-f6227565afbd,2025-07-29 02:22:56,PSA,Access Issue,login failed,S2,L2 Support,24.0,0,1,Tuesday,2,0,12
78b3bcdc-af80-4f47-9e04-43912fe7293b,2025-11-04 09:48:54,Expense Plus,How To,need guidance,S1,L3 Support,7.8,0,1,Tuesday,9,0,13
64efd942-022d-4993-9308-323888bf627c,2026-01-02 09:55:48,TimeBill Plus,Performance,system lag,S1,L2 Support,7.9,1,0,Friday,9,0,10
9ef53597-809e-49bd-8d65-638abb46d2c7,2025-07-24 22:13:21,TimeBill Plus,Configuration,integration failed,S1,L1 Support,6.6,0,0,Thursday,22,0,18
4d078ea8-957c-40af-8b8e-b2957a9bdda7,2025-10-01 05:59:17,Time Attend Plus,Performance,slow loading,S1,L1 Support,5.9,0,0,Wednesday,5,0,12
450e69de-feb8-41e1-ad0d-2901e1b2bed2,2025-12-04 10:33:09,Time Off Plus,Error,unknown error,S1,L3 Support,16.4,0,0,Thursday,10,0,13
110ff60e-fe85-4f40-b792-10830063314b,2025-02-25 08:35:33,Time Attend Plus,Error,page not loading,S1,L3 Support,11.5,0,0,Tuesday,8,0,16
81b0204b-df37-464b-92d4-87a2c2d7433b,2025-10-20 11:31:10,TimeBill Plus,Performance,system lag,S1,L2 Support,3.3,0,0,Monday,11,0,10
87f8dd1a-3209-4fe4-8cdc-920242eab43e,2025-01-07 18:16:27,PSA,Configuration,integration failed,S1,L1 Support,4.5,0,0,Tuesday,18,0,18
f4f2c8d0-4f80-4613-a300-fa1c9101a513,2025-12-18 13:00:01,Time Attend Plus,Access Issue,password reset,S1,L3 Support,9.6,0,1,Thursday,13,0,14
11ccb79d-fdac-434f-a929-f58f35204fb5,2025-08-27 14:35:29,PSA,How To,usage question,S1,L3 Support,9.4,1,0,Wednesday,14,0,14
7c99750b-70a3-45ba-87df-da35849c57df,2025-04-27 04:38:47,Expense Plus,Access Issue,login failed,S2,L3 Support,19.0,1,0,Sunday,4,1,12
1d69293a-d90d-488a-be06-5ef1a3ef1833,2025-03-09 23:51:51,Time Off Plus,Error,page not loading,S2,L2 Support,21.2,0,1,Sunday,23,1,16
cc8e67fb-678d-4b5b-9ff2-114937398d33,2025-06-11 00:19:01,Time Attend Plus,Error,application crash,S1,L3 Support,4.9,0,0,Wednesday,0,0,17
97c746f0-2028-4487-ab48-7d73208d9cf9,2025-10-31 18:39:46,Time Attend Plus,How To,how to configure,S1,L1 Support,1.0,1,0,Friday,18,0,16
7b54d0cd-b55f-4c34-ab62-00b2d6e5ac57,2025-12-20 17:34:01,Time Attend Plus,Configuration,integration failed,S2,L1 Support,11.3,0,1,Saturday,17,1,18
acf6fbae-234c-4761-89ff-06848e7f0f56,2025-07-02 10:23:22,Time Attend Plus,Configuration,setup issue,S1,L1 Support,13.5,0,0,Wednesday,10,0,11
eb6b1df0-529d-4af9-934e-ada246dd78fd,2025-04-15 02:33:45,Time Attend Plus,How To,usage question,S2,L3 Support,14.9,0,1,Tuesday,2,0,14
7678cce4-78c2-46c0-b59d-e057c3667501,2025-02-23 08:39:09,PSA,How To,how to configure,S1,L3 Support,7.6,0,0,Sunday,8,1,16
797f509d-f21e-456b-8b0c-ebe9bd588504,2025-02-14 03:00:20,PSA,Configuration,wrong configuration,S2,L2 Support,25.0,1,0,Friday,3,0,19
fde0dcfd-5e20-45f4-8b20-69944e5253c5,2025-09-01 16:12:05,Expense Plus,How To,need guidance,S1,L3 Support,4.5,0,0,Monday,16,0,13
4cce5aa0-c135-46ce-b319-ba944d65e775,2025-05-13 04:49:58,Time Off Plus,Access Issue,access denied,S3,L3 Support,8.6,1,1,Tuesday,4,0,13
b77e2625-0e8f-4a3a-8b92-4f967e563f46,2025-05-06 04:25:45,PSA,How To,how to configure,S1,L2 Support,4.6,0,0,Tuesday,4,0,16
01f21748-2edc-40ab-a45e-914ebbe7cce8,2025-12-20 11:58:59,PSA,Performance,system lag,S1,L3 Support,16.4,0,0,Saturday,11,1,10
2541f856-62fb-4761-8b6b-e5ebe340f8eb,2025-06-10 07:53:45,Time Attend Plus,Error,unknown error,S1,L3 Support,4.1,0,0,Tuesday,7,0,13
ac9b368c-2404-4c8b-8a66-493cb88dfb77,2025-01-27 23:09:53,Time Attend Plus,Access Issue,access denied,S2,L3 Support,5.4,1,0,Monday,23,0,13
933fc6a6-5c75-47c4-a090-13649b159561,2025-02-07 08:18:08,Time Attend Plus,Access Issue,password reset,S1,L3 Support,7.6,1,0,Friday,8,0,14
71c746c0-fc9b-4171-ba18-4209bf3d86af,2025-08-07 11:54:22,PSA,Error,page not loading,S1,L2 Support,11.9,1,0,Thursday,11,0,16
01da5b41-a845-4f8a-8ad5-db8d3d1534e6,2026-01-06 02:44:41,TimeBill Plus,Access Issue,login failed,S3,L2 Support,9.8,1,1,Tuesday,2,0,12
d42a84d2-0877-4126-ab0a-dae346759fc4,2025-05-25 17:33:02,Expense Plus,Error,application crash,S1,L2 Support,6.8,0,0,Sunday,17,1,17
43794d90-b86a-4cdd-8d41-36f3d9f0ebee,2025-05-16 07:37:14,Expense Plus,Error,page not loading,S1,L1 Support,11.2,0,0,Friday,7,0,16
9ca75b53-f926-49c7-9ed5-54a8a994a3c2,2025-09-04 10:50:32,Time Off Plus,Configuration,wrong configuration,S1,L2 Support,2.8,1,0,Thursday,10,0,19
bd26f42d-1c26-4db2-8e7e-aa6f873f947c,2025-06-26 11:20:44,TimeBill Plus,Performance,system lag,S1,L2 Support,4.2,0,0,Thursday,11,0,10
29bc7fbc-71f8-45b3-aa01-4356f106d130,2025-07-31 07:23:40,TimeBill Plus,Performance,system lag,S1,L2 Support,8.3,0,0,Thursday,7,0,10
1e992981-c05e-4865-8098-c79eb56c96c8,2025-08-11 11:58:28,Time Attend Plus,Configuration,integration failed,S1,L2 Support,5.7,0,1,Monday,11,0,18
